=(#Код #Наименование#Вал,Кол,Заб,Акт,Субконто 1,Субконто 2,Субконто 3)
,,"    На субсчете 521 ""Обязательства по облигациям"" по кредиту  ведется учет долговых обязательств по номинальной стоимости облигаций, по дебету - погашение задолженности по расчетам с владельцами облигаций.",,,,,,,
,522,Премія за випущеними облігаціями,,,,П,Цінні папери,,
,,"    На субсчете 522 ""Премия по выпущенным облигациям"" по кредиту  ведется учет полученных премий (превышение стоимости продажи облигации над ее нарицательной стоимостью) по выпущенным облигациям, по дебету   - амортизация премии с признанием финансовых доходов.",,,,,,,
,523,Дисконт за випущеними облігаціями,,,,А,Цінні папери,,
,,"    На субсчете 523 ""Дисконт по выпущенным облигациям"" по дебету   ведется учет предоставленного дисконта (превышение нарицательной стоимости облигации над стоимостью ее продажи) по выпущенным облигациям, по кредиту  - амортизация дисконта с признанием финансовых затрат.",,,,,,,
,53,Довгострокові зобов’язання з оренди,,,,П,Контрагенти,,
,,"    Счет 53 ""Долгосрочные обязательства по аренде"" предназначен для обобщения информации о состоянии расчетов с арендодателями за необоротные активы, переданные на условиях долгосрочной аренды.",,,,,,,
,531,Зобов’язання з фінансової оренди,,,,П,Контрагенти,,
,,"    На субсчете 531 ""Обязательства по финансовой аренде"" ведется учет расчетов с арендодателями за необоротные активы, переданные на условиях долгосрочной финансовой аренды.",,,,,,,
,532,Зобов’язання з оренди цілісних майнових комплексів,,,,П,Контрагенти,,
,,"    На субсчете 532 ""Обязательство по аренде целостных имущественных комплексов"" ведется учет расчетов с арендодателями за необоротные активы, переданные на условиях долгосрочной аренды целостных имущественных комплексов.",,,,,,,
,54,Відстрочені податкові зобов’язання,,,,П,Види податкової діяльності,Статті відстрочених податк. активів і зобов'язань,
,,"    На счету 54 ""Отсроченные налоговые обязательства"" ведется учет суммы налогов на прибыль, которые будут уплачиваться в следующих периодах вследствие возникновения временной разницы между балансовой стоимостью активов или обязательств и оценкой этих активов или обязательств, которая используется с целью налогообложения. По кредиту счета 54 ""Отсроченные налоговые обязательства"" отображается сумма налога на прибыль, которая подлежит уплате в будущих периодах соответственно  налогооблагаемым временным разницам, по дебету - уменьшение отсроченных налоговых обязательств за счет начисления текущих налоговых обязательств.",,,,,,,
,55,Інші довгострокові зобов’язання,,,,П,Контрагенти,Договори,
,,"    Счет 55 ""Прочие долгосрочные обязательства"" предназначен для обобщения информации о расчетах с другими кредиторами и по другим операциям, задолженность по которым не является текущим обязательством, и учет которых не отображается на остальных счетах класса 5 ""Долгосрочные обязательства"". В частности, на этом счету отображается отсроченная соответственно  законодательству задолженность по налогам, сборам (обязательным платежам), финансовая помощь на возвратной основе и т.п. По кредиту  счета 55 ""Прочие долгосрочные обязательства"" отображается увеличение долгосрочных обязательств, по дебету   - их погашение, перевод в краткосрочные, списание и т.п.",,,,,,,
,6,Поточні зобов'язання,,,,АП,,,
,,"    Класс 6. ""Текущие обязательства"". Счета этого класса предназначены для учета данных и обобщения информации об обязательствах, которые будут погашены в обычном ходе операционного цикла предприятия или должны быть погашены на протяжении двенадцати месяцев с даты баланса. На счетах этого класса ведется учет краткосрочных займов, долгосрочных обязательств, которые стали текущей задолженностью со сроком погашения на дату баланса не больше двенадцати месяцев, краткосрочных векселей выданных, расчетов с поставщиками и подрядчиками , расчетов по налогам и платежам, расчетов по страхованию, расчетов по оплате труда, расчетов с участниками, а также других расчетов и операций, доходов будущих периодов. На отдельных субсчетах синтетических счетов 63, 64, 65, 68 сальдо на конец месяца может быть не только кредитовым, но и дебетовым. Такие показатели не свертывают, а сальдо синтетического счета определяется развернуто по дебету и кредиту как сумма соответствующего сальдо на субсчетах.",,,,,,,
,60,Короткострокові позики,,,,П,Контрагенти,Договори,
,,"    На счете 60 ""Краткосрочные займы"" ведется учет расчетов в национальной и иностранных валютах по кредитам банков, срок возвращения которых не превышает двенадцати месяцев с даты баланса, и по займам, срок погашения которых прошел. По кредиту  счета отображаются суммы полученных кредитов (займов), по дебету - сумма их погашения и перевод в долгосрочные обязательства в случае отсрочки кредитов (займов).",,,,,,,
,601,Короткострокові кредити банків у національній валюті,,,,П,Контрагенти,Договори,
,,"    На субсчете 601 ""Краткосрочные кредиты банков в национальной валюте"" ведется учет расчетов по кредитам банков в национальной валюте, срок возвращения которых не превышает двенадцати месяцев с даты баланса.",,,,,,,
,602,Короткострокові кредити банків в іноземній валюті,+,,,П,Контрагенти,Договори,
,,"    На субсчете 602 ""Краткосрочные кредиты банков в иностранной валюте"" ведется учет расчетов по кредитам банков в иностранной валюте, срок возвращения которых не превышает двенадцати месяцев с даты баланса.",,,,,,,
,603,Відстрочені короткострокові кредити банків у національній валюті,,,,П,Контрагенти,Договори,
,,"    На субсчете 603 ""Отсроченные краткосрочные кредиты банков в национальной валюте"" ведется учет отсроченных кредитов банков в национальной валюте.",,,,,,,
,604,Відстрочені короткострокові кредити банків в іноземній валюті,+,,,П,Контрагенти,Договори,
,,"    На субсчете 604 ""Отсроченные краткосрочные кредиты банков в иностранной валюте"" ведется учет отсроченных кредитов банков в иностранной валюте.",,,,,,,
,605,Прострочені позики в національній валюті,,,,П,Контрагенти,Договори,
,,"    На субсчете 605 ""Просроченные займы в национальной валюте"" ведется учет расчетов по займам в национальной валюте, срок погашения которых прошел.",,,,,,,
,606,Прострочені позики в іноземній валюті,+,,,П,Контрагенти,Договори,
,,"    На субсчете 606 ""Просроченные займы в иностранной валюте"" ведется учет расчетов по займам в иностранной валюте, срок погашения которых прошел.",,,,,,,
,61,Поточна заборгованість за довгостроковими зобов’язаннями,,,,П,Контрагенти,Договори,
,,"    Счет 61 ""Текущая задолженность по долгосрочным обязательствам"" предназначен для обобщения информации о состоянии расчетов по текущим обязательствам, переведенными из состава долгосрочных, при наступлении срока погашения на протяжении двенадцати месяцев с даты баланса. По кредиту  счета 61 ""Текущая задолженность по долгосрочным обязательствам"" отображается та часть долгосрочных обязательств, которая подлежит погашению на протяжении двенадцати месяцев с даты баланса, по дебету - погашение текущей задолженности, ее списание и т.п.",,,,,,,
,611,Поточна заборгованість за довгостроковими зобов’язаннями в національній валюті,,,,П,Контрагенти,Договори,
,,"    На субсчете 611 ""Текущая задолженность по долгосрочным обязательствам в национальной валюте"" ведется учет текущих обязательств, переведенных из состава долгосрочных, в национальной валюте.",,,,,,,
,612,Поточна заборгованість за довгостроковими зобов’язаннями в іноземній валюті,+,,,П,Контрагенти,Договори,
,,"    На субсчете 612 ""Текущая задолженность по долгосрочным обязательствам в иностранной валюте"" ведется учет текущих обязательств, переведенных из состава долгосрочных, в иностранной валюте.",,,,,,,
,62,Короткострокові векселі видані,,,,П,Цінні папери,,
,,"    На счете 62 ""Краткосрочные векселя выданные"" ведется учет расчетов по задолженности поставщикам, подрядчикам и другим кредиторам за полученные сырье, материалы, товары, услуги, работы и по другим операциям, на которую предприятием выданы векселя.",,,,,,,
,621,"Короткострокові векселі, видані в національній валюті",,,,П,Цінні папери,,
,,"    На субсчете 621 ""Краткосрочные векселя, выданные в национальной валюте"" ведется учет расчетов по задолженности поставщикам, подрядчикам и другим кредиторам за полученные сырье, материалы, товары, услуги, работы и по другим операциям, на которую предприятием выданы векселя в национальной валюте.",,,,,,,
,622,"Короткострокові векселі, видані в іноземній валюті",+,,,П,Цінні папери,,
,,"    На субсчете 622 ""Краткосрочные векселя, выданные в иностранной валюте"" ведется учет расчетов по задолженности поставщикам, подрядчикам и другим кредиторам за полученные сырье, материалы, товары, услуги, работы и по другим операциям, на которую предприятием выданы векселя в иностранной валюте.",,,,,,,
,63,Розрахунки з постачальниками та підрядниками,,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На счете 63 ""Расчеты с поставщиками и подрядчиками "" ведется учет расчетов с поставщиками и подрядчиками за полученные товарно-материальные ценности, выполненные работы и предоставленные услуги. На этом счете участник промышленно-финансовой группы ведет учет расчетов по полученным от участников ПФГ товарно-материальным ценностям (работам, услугам). По кредиту счета 63 ""Расчеты с поставщиками и подрядчиками "" отображается задолженность по полученным от поставщиков и подрядчиков товарно-материальным ценностям, принятым работам, услугам, по дебету - ее погашение, списание и т.п.",,,,,,,
,631,Розрахунки з вітчизняними постачальниками,,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 631 ""Расчеты с отечественными поставщиками"" ведется учет расчетов с отечественными поставщиками и подрядчиками за полученные товарно-материальные ценности, выполненные работы, предоставленные услуги.",,,,,,,
,632,Розрахунки з іноземними постачальниками,+,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"     На субсчете 632 ""Расчеты с иностранными поставщиками"" ведется учет расчетов с иностранными поставщиками и подрядчиками за полученные товарно-материальные ценности, выполненные работы, предоставленные услуги.",,,,,,,
,633,Розрахунки з учасниками ПФГ,,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"   На субсчете 633 ""Расчеты с участниками ПФГ"" участник промышленно-финансовой группы ведет учет расчетов за полученные от участников ПФГ товарно-материальные ценности (работы, услуги).",,,,,,,
,64,Розрахунки за податками й платежами,,,,АП,,,
,,"    Счет 64 ""Расчеты по налогам и платежам"" предназначен для обобщения информации о расчетах предприятия по всем видам платежей в бюджет, включая налоги с работников предприятия, и по финансовым санкциям, которые взымаются в доход бюджета. На этом счете также обобщается информация о других расчетах с бюджетом, в частности по субсидиям, дотациям и другим ассигнованиям. Порядок взыскания таких платежей регулируется действующим законодательством. По кредиту  счета 64 ""Расчеты по налогам и платежам"" отображаются начисленные платежи в бюджет, по дебету - подлежащие возмещению из бюджета налоги, их уплата, списание и т.п.",,,,,,,
,641,Розрахунки за податками,,,,АП,,,
,,"    На субсчете 641 ""Расчеты по налогам"" ведется учет налогов, которые начисляются и платятся в соответствии с действующим законодательством (налог на прибыль, налог на добавленную стоимость, другие налоги).",,,,,,,
,6411,Розрахунки за ПДФО,,,,АП,,,
,,"    На субсчете 6411 ""Расчеты по НДФЛ"" ведется учет налога на доходы физических лиц.",,,,,,,
,6412,Розрахунки за ПДВ,,,,АП,,,
,,"    На субсчете 6412 ""Расчеты по НДС"" ведется учет налога на добавленную стоимость.",,,,,,,
,6413,Розрахунки за податком на прибуток,,,,АП,(об) Статті податкових декларацій,,
,,"    На субсчете 6413 ""Расчеты по налогам на прибыль"" ведется учет налога на прибыль.",,,,,,,
,6414,Розрахунки по єдиному податку,,,,АП,(об) Статті податкових декларацій,,
,,"    На субсчете 6414 ""Расчеты по единому налогу"" ведется учет единого налога.",,,,,,,
,6415,Розрахунки по інших податках,,,,АП,Податки,,
,,"    На субсчете 6415 ""Расчеты по другим налогам"" ведется учет других налогов.",,,,,,,
,6416,Розрахунки за акцизом,,,,АП,,,
,,"    На субсчете 6416 ""Расчеты по акцизу"" ведутся расчеты по акцизам.",,,,,,,
,642,Розрахунки по обов’язкових платежах,,,,АП,Податки,,
,,"    На субсчете 642 ""Расчеты по обязательным платежам"" ведется учет расчетов по собраниям (обязательными платежами), которые справлялось соответственно действующему  законодательству и учет которых не ведется на счете 65 ""Расчеты по страхованию"".",,,,,,,
,643,Податкові зобов’язання,,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 643 ""Налоговые обязательства"" ведется учет суммы налога на добавленную стоимость, определенную, исходя из суммы полученных авансов (предыдущей оплаты) за готовую продукцию, товары, другие материальные ценности и нематериальные активы, работы, услуги, которые подлежат отгрузке (выполнению).",,,,,,,
,6431,Податкові зобов’язання,,,,А,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 6431 ""Налоговые обязательства"" ведется учет суммы налога на добавленную стоимость, определенную, исходя из суммы полученных авансов (предыдущей оплаты) за готовую продукцию, товары, другие материальные ценности и нематериальные активы, работы, услуги, которые подлежат отгрузке (выполнению).",,,,,,,
,6432,Податкові зобов’язання непідтверджені,,,,П,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 6432 ""Налоговые обязательства неподтвержденные"" ведется учет суммы налоговых обязательств, по которым еще не выписаны налоговые документы.",,,,,,,
,6433,Коригування податкових зобов’язань,,,,АП,,,
,,"    На субсчете 6433 ""Корректирование налоговых обязательств"" фиксируется корректировка сумм налоговых обязательств по излишне выписанным и невыписанным в срок налоговым документам.",,,,,,,
,6434,Податкові зобов’язання (роздріб),,,,АП,,,
,,"    На субсчете 6434 ""Налоговые обязательства (розница)"" ведется учет суммы налоговых обязательств по розничным продажам, по которым еще не выписаны налоговые документы.",,,,,,,
,6435,Умовний продаж,,,,АП,,,
,,"    На субсчете 6435 ""Условная продажа"" ведется учет суммы налоговых обязательств по условной продаже активов, по которым еще не выписаны налоговые документы.",,,,,,,
,644,Податковий кредит,,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 644 ""Налоговый кредит"" ведется учет суммы налога на добавленную стоимость, на которую предприятие имеет право уменьшить налоговіе обязательства.",,,,,,,
,6441,Податковий кредит,,,,П,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 6441 ""Налоговый кредит"" ведется учет суммы налогового кредита по приобретенным запасам, работам, услугам.",,,,,,,
,6442,Податковий кредит непідтверджений,,,,А,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 6442 ""Налоговый кредит неподтвержденный"" ведется учет суммы НДС по приобретениям, по которым еще не зарегистрированы входящие налоговые документы.",,,,,,,
,6443,Коригування податкового кредиту,,,,АП,,,
,,"    На субсчете 6443 ""Корректирование налогового кредита"" фиксируется корректировка суммы налогового кредита по излишне зарегистрированным и неполученным входящим налоговым документам.",,,,,,,
,65,Розрахунки за страхуванням,,,,АП,,,
,,"    На счету 65 «Расчеты по страхованию» ведется учет расчетов по собранию на обязательное государственное пенсионное страхование, на обязательное социальное страхование, на обязательное социальное страхование на случай безработицы и т.п., по индивидуальному страхованию персонала предприятия, страхованием имущества и за другими расчетами по страхованию. По кредиту счета 65 ""Расчеты по страхованию"" отображаются начисленные обязательства по страхованию, а также полученные от органов страхования средства, по дебету - погашение задолженности и расходование средства страхования на предприятии. Порядок взыскания и использование собрания на обязательное государственное пенсионное страхование, на обязательное социальное страхование, на обязательное социальное страхование на случай безработицы и на другие виды страхования регулируется действующим законодательством.",,,,,,,
,651,За розрахунками із загальнообов'язкового державного соціального страхування,,,,АП,Податки,(об) Статті податкових декларацій,
,,"   На субсчете 651 ""Расчеты по общеобязательному государственному социальному страхованию"" ведется учет расчетов за единственным взносом на общеобязательное государственное социальное страхование и тому подобное.",,,,,,,
,652,За соціальним страхуванням,,,,АП,Податки,(об) Статті податкових декларацій,
,,"    На субсчете 652 ""Расчеты по социальному страхованию"" ведется учет расчетов с Фондом социального страхования Украины по сбору на обязательное социальное страхование.",,,,,,,
,653,За страхуванням на випадок безробіття (не використовується),,,,АП,Податки,(об) Статті податкових декларацій,
,654,За індивідуальним страхуванням,,,,АП,Працівники організацій,,
,,"    На субсчете 654 ""Расчеты по индивидуальному страхованию"" ведется учет расчетов со страховыми организациями по индивидуальному страхованию персонала предприятия, по их письменным доверенностям, в случае добровольного страхования, с начисленной им заработной платы страховых взносов по договорам и по обязательному страхованию, которое устанавливается законодательством.",,,,,,,
,655,За страхуванням майна,,,,АП,,,
,,"    На субсчете 655 "" Расчеты по страхованию имущества"" ведется учет расчетов по страхованию имущества предприятия и имущества работников предприятия. Такие страховые платежи подлежат перечислению страховым организациям.",,,,,,,
,656,За страхуванням від нещасних випадків,,,,АП,Податки,(об) Статті податкових декларацій,
,,"    На субсчете 656 ""Расчеты по страхованию от несчастных случаев"" ведется учет расчетов со страховыми организациями по страхованию персонала предприятия от несчастных случаев",,,,,,,
,66,Розрахунки з оплати праці,,,,П,Працівники організацій,,
,,"    На счету 66 ""Расчеты по выплатам работникам"" ведется обобщение информации о расчетах по выплатам работника, которые принадлежат как к учетному, так и к неучетному составу предприятия, по оплате труда (по всем видам заработной платы, премий, пособий и т.п.), по неполученным в установленный срок из кассы предприятия суммам выплат работникам, по другим текущим выплатам.",,,,,,,
,661,Розрахунки за заробітною платою,,,,П,Працівники організацій,,
,,"    На субсчете 661 ""Расчеты по заработной плате"" ведется учет расчетов по оплате труда (по всем видам заработной платы, премий, пособий и т.п.)",,,,,,,
,662,Розрахунки з депонентами,,,,П,Працівники організацій,,
,,"    На субсчете 662 ""Расчеты с депонентами"" ведется учет неполученных в установленный срок из кассы предприятия сумм выплат работникам.",,,,,,,
,663,Розрахунки за іншими виплатами,,,,П,Працівники організацій,,
,,"    На субсчета 663 ""Расчеты по другим выплатам"" ведется учет расчетов по выплатам, которые не принадлежат к фонду оплаты труда, в частности помощь по частичной безработице, помощь по временной нетрудоспособности. ",,,,,,,
,67,Розрахунки з учасниками,,,,П,Контрагенти,,
,,"    Счет 67 ""Расчеты с участниками"" предназначен для обобщения информации о расчетах с участниками и основателями предприятия, которые связаны с распределением собственного капитала (дивиденды, возвращения долей и т.п.). По кредиту  счета 67 ""Расчеты с участниками"" отображается увеличение задолженности предприятия перед основателями и участниками общества, по дебету ее уменьшение (погашение), в том числе реинвестирования доходов и т.п.",,,,,,,
,671,Розрахунки за нарахованими дивідендами,,,,П,Контрагенти,,
,,"    На субсчете 671 ""Расчеты по начисленным дивидендам"" учитывают дивиденды, начисленные собственникам простых и привилегированных акций (долей в уставном капитале) за счет прибыли или других, предусмотренных учредительными документами, источников.",,,,,,,
,672,Розрахунки за іншими виплатами,,,,П,Контрагенти,,
,,"    На субсчете 672 ""Расчеты по другим выплатам"" предприятия ведут учет других выплат, начисленных основателям и участникам за пользование имуществом, в частности земельным и имущественным паем, а также выплат в связи с получением надлежащей выбывшему участнику (основателю) части активов предприятия.",,,,,,,
,68,Розрахунки за іншими операціями,,,,АП,,,
,,"    На счету 68 ""Расчеты по другим операциям"" ведется учет расчетов по операциям, которые не могут быть отображены на счетах 63-67.",,,,,,,
,680,"Розрахунки, пов'язані з необоротними активами та групами вибуття, утримуваними для продажу",,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 680 ""Расчеты, связанные с необоротными активами и группами выбытия, удерживаемыми для продажи"" ведется учет признанных в соответствии с Положением (стандартом) бухгалтерского учета 27 ""Необоротные активы, удерживаемые для продажи, и прекращенная деятельность"" обязательств, прямо связанных с необоротными активами и группами выбытия, удерживаемыми для продажи.",,,,,,,
,681,Розрахунки за авансами одержаними,,,,П,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 681 ""Расчеты по авансам полученным"" ведется учет полученных авансов под поставку материальных ценностей или под выполнение работ, а также суммы предоплаты покупателями и заказчиками счетов поставщика за продукцию и выполненные работы. ",,,,,,,
,6811,Розрахунки за авансами одержаними в національній валюті,,,,П,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 6811 ""Расчеты по авансам полученным (в национальной валюте)"" ведется учет авансов, полученных в национальной валюте, под поставку материальных ценностей или под выполнение работ.",,,,,,,
,6812,Розрахунки за авансами одержаними в іноземній валюті,+,,,П,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 6812 ""Расчеты по авансам полученным (в иностранной валюте)"" ведется учет авансов, полученных в иностранной валюте, под поставку материальных ценностей или под выполнение работ.",,,,,,,
,682,Внутрішні розрахунки,,,,АП,Контрагенти,Договори,
,,"    На субсчете 682 ""Внутренние расчеты"" ведется учет всех видов текущих расчетов с дочерними и ассоциированными предприятиями.",,,,,,,
,683,Внутрішньогосподарські розрахунки,,,,АП,Контрагенти,Договори,
,,"    На субсчете 683 ""Внутрихозяйственные расчеты"" ведется учет внутрихозяйственных расчетов с производственными единицами и хозяйствами, выделенными на отдельный баланс, по взаимному отпускому материальных ценностей; реализаций продукции, работ, услуг; передаче затрат общеуправленческой деятельности; выплате заработной платы работникам этих хозяйств; по другим видам расчетов. Передача активов (основных средств, готовой продукции, товаров и т.п.) от одного подраздела (филиала) другому, выделенному на отдельный баланс, отображается по кредиту счетов учета соответствующих активов и дебету субсчета 683 ""Внутрихозяйственные расчеты"", а их получение - обратной корреспонденцией этих счетов.",,,,,,,
,684,Розрахунки за нарахованими відсотками,,,,П,Контрагенти,Договори,
,,"    На субсчете 684 ""Расчеты по начисленным процентам"" ведется учет начисленных процентов за: использование средств или товаров (работ, услуг), полученных в кредит; использование имущества, полученного у пользования (арендные, лизинговые операции и т.п.); другим операциям.",,,,,,,
,685,Розрахунки з іншими кредиторами,,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 685 ""Расчеты с другими кредиторами"" ведется учет операций, которые не предусмотрены для учета на других субсчетах счета 68 ""Расчеты по другим операциям"", а именно: с разными организациями по операциям некоммерческого характера (учебными и научно-исследовательскими закладами и т.п.); по другим операциям.",,,,,,,
,6851,Розрахунки з іншими кредиторами (в національній валюті),,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 6851 ""Расчеты с другими кредиторами (в национальной валюте)"" ведется учет операций в национальной валюте, которые не предусмотрены для учета на других субсчетах счета 68 ""Расчеты по другим операциям"", а именно: с разными организациями по операциям некоммерческого характера (учебными и научно-исследовательскими закладами и т.п.); по другим операциям.",,,,,,,
,6852,Розрахунки з іншими кредиторами (в іноземній валюті),+,,,АП,Контрагенти,Договори,Документи розрахунків з контрагентами
,,"    На субсчете 6852 ""Расчеты с другими кредиторами (в иностранной валюте)"" ведется учет операций в иностранной валюте, которые не предусмотрены для учета на других субсчетах счета 68 ""Расчеты по другим операция "", а именно: с разными организациями по операциям некоммерческого характера (учебными и научно-исследовательскими закладами и т.п.); по другим операциям.",,,,,,,
,6853,Розрахунки по виконавчих листах,,,,АП,Контрагенти,Договори,
,,"    На субсчете 6853 ""Расчеты по исполнительным листам"" ведется учет операций по исполнительным листам",,,,,,,
,69,Доходи майбутніх періодів,,,,П,Доходи майбутніх періодів,,
,,"    Счет 69 ""Доходы будущих периодов"" предназначен для обобщения информации относительно полученных доходов в отчетном периоде, которые подлежат включению в доходы в будущих отчетных периодах. К доходам будущих периодов относятся, в частности, доходы в виде полученных авансовых платежей за сданные в аренду основные средства и другие необоротные активы (авансовые арендные платежи), подписка на газеты, журналы, периодические и справочные издания, выручка от продажи билетов транспортных и театрально-зрелищных предприятий, абонентная плата за пользование средствами связи и т.п. По кредиту  счета 69 ""Доходы будущих периодов"" отображается сумма полученных доходов будущих периодов, по дебету - их списание на соответствующие счета учета доходов и включение в состав доходов отчетного периода.",,,,,,,
